alpha,metric,group,data,opt
0.1,ndcg,Overall,0.08235192348674528,ETDopt
0.1,ndcg,Male,0.08343019411781719,ETDopt
0.1,ndcg,Female,0.07961773724367009,ETDopt
0.1,ndcg,Under 18,0.07346396061198722,ETDopt
0.1,ndcg,18-24,0.08318666017215208,ETDopt
0.1,ndcg,25-34,0.08999266439999638,ETDopt
0.1,ndcg,35-44,0.09419825425237356,ETDopt
0.1,ndcg,45-49,0.0685858179001821,ETDopt
0.1,ndcg,50-55,0.0697211831191345,ETDopt
0.1,ndcg,56+,0.042173147088570916,ETDopt
0.1,ndcg,other,0.09623944902451982,ETDopt
0.1,ndcg,academic/educator,0.08944400035098915,ETDopt
0.1,ndcg,artist,0.07168193677484073,ETDopt
0.1,ndcg,clerical/admin,0.11282668277303359,ETDopt
0.1,ndcg,college/grad student,0.08756672584507653,ETDopt
0.1,ndcg,customer service,0.09095038451134065,ETDopt
0.1,ndcg,doctor/health care,0.059142593902671216,ETDopt
0.1,ndcg,executive/managerial,0.08097686466744518,ETDopt
0.1,ndcg,farmer,0.025333915180787828,ETDopt
0.1,ndcg,homemaker,0.0733806303094978,ETDopt
0.1,ndcg,K-12 student,0.06598497973080675,ETDopt
0.1,ndcg,lawyer,0.051172521016275896,ETDopt
0.1,ndcg,programmer,0.07524584752505545,ETDopt
0.1,ndcg,retired,0.056669229303819776,ETDopt
0.1,ndcg,sales/marketing,0.06854361915726624,ETDopt
0.1,ndcg,scientist,0.06737697218504095,ETDopt
0.1,ndcg,self-employed,0.1023703982047124,ETDopt
0.1,ndcg,technician/engineer,0.08814165471822238,ETDopt
0.1,ndcg,tradesman/craftsman,0.09150386720103725,ETDopt
0.1,ndcg,unemployed,0.10723668447171303,ETDopt
0.1,ndcg,writer,0.0717023493801635,ETDopt
0.1,hr,Overall,0.1597946679913893,ETDopt
0.1,hr,Male,0.1616254906488109,ETDopt
0.1,hr,Female,0.15515222482435598,ETDopt
0.1,hr,Under 18,0.13122171945701358,ETDopt
0.1,hr,18-24,0.1631912964641886,ETDopt
0.1,hr,25-34,0.1784351145038168,ETDopt
0.1,hr,35-44,0.17015926236378875,ETDopt
0.1,hr,45-49,0.13454545454545455,ETDopt
0.1,hr,50-55,0.1431451612903226,ETDopt
0.1,hr,56+,0.08947368421052632,ETDopt
0.1,hr,other,0.17721518987341772,ETDopt
0.1,hr,academic/educator,0.16477272727272727,ETDopt
0.1,hr,artist,0.15730337078651685,ETDopt
0.1,hr,clerical/admin,0.20809248554913296,ETDopt
0.1,hr,college/grad student,0.17786561264822134,ETDopt
0.1,hr,customer service,0.17857142857142858,ETDopt
0.1,hr,doctor/health care,0.11016949152542373,ETDopt
0.1,hr,executive/managerial,0.15316642120765833,ETDopt
0.1,hr,farmer,0.058823529411764705,ETDopt
0.1,hr,homemaker,0.13043478260869565,ETDopt
0.1,hr,K-12 student,0.12371134020618557,ETDopt
0.1,hr,lawyer,0.10077519379844961,ETDopt
0.1,hr,programmer,0.15979381443298968,ETDopt
0.1,hr,retired,0.1056338028169014,ETDopt
0.1,hr,sales/marketing,0.1390728476821192,ETDopt
0.1,hr,scientist,0.1597222222222222,ETDopt
0.1,hr,self-employed,0.17842323651452283,ETDopt
0.1,hr,technician/engineer,0.17330677290836655,ETDopt
0.1,hr,tradesman/craftsman,0.17142857142857143,ETDopt
0.1,hr,unemployed,0.19444444444444445,ETDopt
0.1,hr,writer,0.14590747330960854,ETDopt
0.1,recall,Overall,0.006996800233735753,ETDopt
0.1,recall,Male,0.0068940358077196374,ETDopt
0.1,recall,Female,0.007257381456848043,ETDopt
0.1,recall,Under 18,0.00677615463110929,ETDopt
0.1,recall,18-24,0.0066521583725965725,ETDopt
0.1,recall,25-34,0.0075380947989106255,ETDopt
0.1,recall,35-44,0.007849937551007763,ETDopt
0.1,recall,45-49,0.006232982726076932,ETDopt
0.1,recall,50-55,0.005839262490225694,ETDopt
0.1,recall,56+,0.005077839109783809,ETDopt
0.1,recall,other,0.006566831414288257,ETDopt
0.1,recall,academic/educator,0.0074244251884496735,ETDopt
0.1,recall,artist,0.005509317535396115,ETDopt
0.1,recall,clerical/admin,0.006630832805648566,ETDopt
0.1,recall,college/grad student,0.007321243002941732,ETDopt
0.1,recall,customer service,0.00513868269848253,ETDopt
0.1,recall,doctor/health care,0.006245395341959284,ETDopt
0.1,recall,executive/managerial,0.007610177592276009,ETDopt
0.1,recall,farmer,0.0006127450980392157,ETDopt
0.1,recall,homemaker,0.010516160445889166,ETDopt
0.1,recall,K-12 student,0.006055386629349505,ETDopt
0.1,recall,lawyer,0.004737992260404909,ETDopt
0.1,recall,programmer,0.0075835888544705955,ETDopt
0.1,recall,retired,0.007091058502747626,ETDopt
0.1,recall,sales/marketing,0.005237325183917726,ETDopt
0.1,recall,scientist,0.0048989530824722705,ETDopt
0.1,recall,self-employed,0.007319601369101874,ETDopt
