alpha,metric,group,data,opt
0,ndcg,Overall,0.08374416826737968,ETD_SEP_LIR_opt
0,ndcg,Male,0.08517291185618155,ETD_SEP_LIR_opt
0,ndcg,Female,0.08012128273863207,ETD_SEP_LIR_opt
0,ndcg,Under 18,0.07003804401774598,ETD_SEP_LIR_opt
0,ndcg,18-24,0.0838563456820673,ETD_SEP_LIR_opt
0,ndcg,25-34,0.09333754652766628,ETD_SEP_LIR_opt
0,ndcg,35-44,0.09477845105934972,ETD_SEP_LIR_opt
0,ndcg,45-49,0.06773077084561144,ETD_SEP_LIR_opt
0,ndcg,50-55,0.0678022465893389,ETD_SEP_LIR_opt
0,ndcg,56+,0.04781854537440154,ETD_SEP_LIR_opt
0,ndcg,other,0.09546503302836906,ETD_SEP_LIR_opt
0,ndcg,academic/educator,0.09485572730892354,ETD_SEP_LIR_opt
0,ndcg,artist,0.08169119487143556,ETD_SEP_LIR_opt
0,ndcg,clerical/admin,0.11909496758568303,ETD_SEP_LIR_opt
0,ndcg,college/grad student,0.08404386173218098,ETD_SEP_LIR_opt
0,ndcg,customer service,0.06932005988178015,ETD_SEP_LIR_opt
0,ndcg,doctor/health care,0.06336340353434441,ETD_SEP_LIR_opt
0,ndcg,executive/managerial,0.07887011110820637,ETD_SEP_LIR_opt
0,ndcg,farmer,0.06399492593208214,ETD_SEP_LIR_opt
0,ndcg,homemaker,0.06923563921210903,ETD_SEP_LIR_opt
0,ndcg,K-12 student,0.06510079129081446,ETD_SEP_LIR_opt
0,ndcg,lawyer,0.057195135532915505,ETD_SEP_LIR_opt
0,ndcg,programmer,0.08105973111953732,ETD_SEP_LIR_opt
0,ndcg,retired,0.049599190590003374,ETD_SEP_LIR_opt
0,ndcg,sales/marketing,0.07582975615520908,ETD_SEP_LIR_opt
0,ndcg,scientist,0.06860593039229178,ETD_SEP_LIR_opt
0,ndcg,self-employed,0.10673277156078398,ETD_SEP_LIR_opt
0,ndcg,technician/engineer,0.08064478599296131,ETD_SEP_LIR_opt
0,ndcg,tradesman/craftsman,0.10448500371015808,ETD_SEP_LIR_opt
0,ndcg,unemployed,0.1318106164387109,ETD_SEP_LIR_opt
0,ndcg,writer,0.08379669049609875,ETD_SEP_LIR_opt
0,hr,Overall,0.16294088425235967,ETD_SEP_LIR_opt
0,hr,Male,0.16670514892634494,ETD_SEP_LIR_opt
0,hr,Female,0.15339578454332553,ETD_SEP_LIR_opt
0,hr,Under 18,0.12669683257918551,ETD_SEP_LIR_opt
0,hr,18-24,0.16500453309156846,ETD_SEP_LIR_opt
0,hr,25-34,0.18702290076335878,ETD_SEP_LIR_opt
0,hr,35-44,0.16848281642917015,ETD_SEP_LIR_opt
0,hr,45-49,0.13636363636363635,ETD_SEP_LIR_opt
0,hr,50-55,0.13911290322580644,ETD_SEP_LIR_opt
0,hr,56+,0.09736842105263158,ETD_SEP_LIR_opt
0,hr,other,0.1828410689170183,ETD_SEP_LIR_opt
0,hr,academic/educator,0.17045454545454544,ETD_SEP_LIR_opt
0,hr,artist,0.16104868913857678,ETD_SEP_LIR_opt
0,hr,clerical/admin,0.21965317919075145,ETD_SEP_LIR_opt
0,hr,college/grad student,0.17786561264822134,ETD_SEP_LIR_opt
0,hr,customer service,0.13392857142857142,ETD_SEP_LIR_opt
0,hr,doctor/health care,0.1059322033898305,ETD_SEP_LIR_opt
0,hr,executive/managerial,0.15463917525773196,ETD_SEP_LIR_opt
0,hr,farmer,0.17647058823529413,ETD_SEP_LIR_opt
0,hr,homemaker,0.11956521739130435,ETD_SEP_LIR_opt
0,hr,K-12 student,0.11855670103092783,ETD_SEP_LIR_opt
0,hr,lawyer,0.10852713178294573,ETD_SEP_LIR_opt
0,hr,programmer,0.17525773195876287,ETD_SEP_LIR_opt
0,hr,retired,0.09154929577464789,ETD_SEP_LIR_opt
0,hr,sales/marketing,0.15894039735099338,ETD_SEP_LIR_opt
0,hr,scientist,0.16666666666666666,ETD_SEP_LIR_opt
0,hr,self-employed,0.1825726141078838,ETD_SEP_LIR_opt
0,hr,technician/engineer,0.1553784860557769,ETD_SEP_LIR_opt
0,hr,tradesman/craftsman,0.18571428571428572,ETD_SEP_LIR_opt
