alpha,metric,group,data,opt
0,LIR,artist,0.165533003283412,ETD_SEP_LIR_opt
0,LIR,clerical/admin,0.22329695533636168,ETD_SEP_LIR_opt
0,LIR,college/grad student,0.18621519302682624,ETD_SEP_LIR_opt
0,LIR,customer service,0.1672420619028698,ETD_SEP_LIR_opt
0,LIR,doctor/health care,0.11686401531496554,ETD_SEP_LIR_opt
0,LIR,executive/managerial,0.17108782922618018,ETD_SEP_LIR_opt
0,LIR,farmer,0.11347322467273821,ETD_SEP_LIR_opt
0,LIR,homemaker,0.14591958486140988,ETD_SEP_LIR_opt
0,LIR,K-12 student,0.13812023626478276,ETD_SEP_LIR_opt
0,LIR,lawyer,0.18448396587784383,ETD_SEP_LIR_opt
0,LIR,programmer,0.18193720500891208,ETD_SEP_LIR_opt
0,LIR,retired,0.11356548843574864,ETD_SEP_LIR_opt
0,LIR,sales/marketing,0.16365518694252126,ETD_SEP_LIR_opt
0,LIR,scientist,0.16454157830500063,ETD_SEP_LIR_opt
0,LIR,self-employed,0.17504500583359536,ETD_SEP_LIR_opt
0,LIR,technician/engineer,0.15962720617334708,ETD_SEP_LIR_opt
0,LIR,tradesman/craftsman,0.14560788040470196,ETD_SEP_LIR_opt
0,LIR,unemployed,0.19868280903459037,ETD_SEP_LIR_opt
0,LIR,writer,0.20437517107777395,ETD_SEP_LIR_opt
0,SEP,Overall,0.4929949459161066,ETD_SEP_LIR_opt
0,SEP,Male,0.49359329272815183,ETD_SEP_LIR_opt
0,SEP,Female,0.49147770935699203,ETD_SEP_LIR_opt
0,SEP,Under 18,0.4836635758628931,ETD_SEP_LIR_opt
0,SEP,18-24,0.4923372820894804,ETD_SEP_LIR_opt
0,SEP,25-34,0.4897248591053022,ETD_SEP_LIR_opt
0,SEP,35-44,0.494463866400504,ETD_SEP_LIR_opt
0,SEP,45-49,0.49575062303912093,ETD_SEP_LIR_opt
0,SEP,50-55,0.5059001861985483,ETD_SEP_LIR_opt
0,SEP,56+,0.49292308855384365,ETD_SEP_LIR_opt
0,SEP,other,0.48503723522462294,ETD_SEP_LIR_opt
0,SEP,academic/educator,0.4974075540582798,ETD_SEP_LIR_opt
0,SEP,artist,0.4897693963862908,ETD_SEP_LIR_opt
0,SEP,clerical/admin,0.48481524491178224,ETD_SEP_LIR_opt
0,SEP,college/grad student,0.48367564144524455,ETD_SEP_LIR_opt
0,SEP,customer service,0.4824101427948155,ETD_SEP_LIR_opt
0,SEP,doctor/health care,0.49220946578734615,ETD_SEP_LIR_opt
0,SEP,executive/managerial,0.5030365353533244,ETD_SEP_LIR_opt
0,SEP,farmer,0.5116309809405994,ETD_SEP_LIR_opt
0,SEP,homemaker,0.4974185500205548,ETD_SEP_LIR_opt
0,SEP,K-12 student,0.4775456372897702,ETD_SEP_LIR_opt
0,SEP,lawyer,0.5016252090951382,ETD_SEP_LIR_opt
0,SEP,programmer,0.4973985190996335,ETD_SEP_LIR_opt
0,SEP,retired,0.49579183235054586,ETD_SEP_LIR_opt
0,SEP,sales/marketing,0.5053245326930483,ETD_SEP_LIR_opt
0,SEP,scientist,0.5064535449660846,ETD_SEP_LIR_opt
0,SEP,self-employed,0.49315697157902927,ETD_SEP_LIR_opt
0,SEP,technician/engineer,0.4943990877850757,ETD_SEP_LIR_opt
0,SEP,tradesman/craftsman,0.5283062679736052,ETD_SEP_LIR_opt
0,SEP,unemployed,0.4726115995862453,ETD_SEP_LIR_opt
0,SEP,writer,0.48899142394694844,ETD_SEP_LIR_opt
0,ETD,Overall,0.1302814569536424,ETD_SEP_LIR_opt
0,ETD,Male,0.13038559224197646,ETD_SEP_LIR_opt
0,ETD,Female,0.13001755412521945,ETD_SEP_LIR_opt
0,ETD,Under 18,0.12792792792792793,ETD_SEP_LIR_opt
0,ETD,18-24,0.13200362647325475,ETD_SEP_LIR_opt
0,ETD,25-34,0.1290553435114504,ETD_SEP_LIR_opt
0,ETD,35-44,0.13109807208717517,ETD_SEP_LIR_opt
0,ETD,45-49,0.1298181818181818,ETD_SEP_LIR_opt
0,ETD,50-55,0.13165322580645164,ETD_SEP_LIR_opt
0,ETD,56+,0.12973684210526318,ETD_SEP_LIR_opt
0,ETD,other,0.12869198312236288,ETD_SEP_LIR_opt
0,ETD,academic/educator,0.13106060606060607,ETD_SEP_LIR_opt
0,ETD,artist,0.12808988764044946,ETD_SEP_LIR_opt
0,ETD,clerical/admin,0.1260115606936416,ETD_SEP_LIR_opt
0,ETD,college/grad student,0.13043478260869565,ETD_SEP_LIR_opt
0,ETD,customer service,0.12410714285714287,ETD_SEP_LIR_opt
0,ETD,doctor/health care,0.1300847457627119,ETD_SEP_LIR_opt
0,ETD,executive/managerial,0.13387334315169366,ETD_SEP_LIR_opt
0,ETD,farmer,0.14705882352941177,ETD_SEP_LIR_opt
0,ETD,homemaker,0.14021739130434782,ETD_SEP_LIR_opt
0,ETD,K-12 student,0.12923076923076923,ETD_SEP_LIR_opt
0,ETD,lawyer,0.12790697674418605,ETD_SEP_LIR_opt
0,ETD,programmer,0.1309278350515464,ETD_SEP_LIR_opt
0,ETD,retired,0.13028169014084506,ETD_SEP_LIR_opt
0,ETD,sales/marketing,0.13112582781456955,ETD_SEP_LIR_opt
0,ETD,scientist,0.13055555555555556,ETD_SEP_LIR_opt
0,ETD,self-employed,0.1311203319502075,ETD_SEP_LIR_opt
0,ETD,technician/engineer,0.12928286852589643,ETD_SEP_LIR_opt
0,ETD,tradesman/craftsman,0.12999999999999995,ETD_SEP_LIR_opt
0,ETD,unemployed,0.12916666666666668,ETD_SEP_LIR_opt
0,ETD,writer,0.12811387900355872,ETD_SEP_LIR_opt
0.05,ndcg,Overall,0.0844931531396222,ETD_SEP_LIR_opt
0.05,ndcg,Male,0.0850651580394344,ETD_SEP_LIR_opt
0.05,ndcg,Female,0.08304271214366982,ETD_SEP_LIR_opt
0.05,ndcg,Under 18,0.06352044387468017,ETD_SEP_LIR_opt
0.05,ndcg,18-24,0.08697697978778945,ETD_SEP_LIR_opt
0.05,ndcg,25-34,0.09518509486933624,ETD_SEP_LIR_opt
0.05,ndcg,35-44,0.09533075868550563,ETD_SEP_LIR_opt
0.05,ndcg,45-49,0.06660252087848614,ETD_SEP_LIR_opt
0.05,ndcg,50-55,0.06717164950505132,ETD_SEP_LIR_opt
0.05,ndcg,56+,0.04498538529561212,ETD_SEP_LIR_opt
0.05,ndcg,other,0.09338477388201807,ETD_SEP_LIR_opt
0.05,ndcg,academic/educator,0.0921548958223691,ETD_SEP_LIR_opt
0.05,ndcg,artist,0.08572736567190578,ETD_SEP_LIR_opt
0.05,ndcg,clerical/admin,0.10168963203595147,ETD_SEP_LIR_opt
0.05,ndcg,college/grad student,0.08705354925850202,ETD_SEP_LIR_opt
0.05,ndcg,customer service,0.08101083622353036,ETD_SEP_LIR_opt
0.05,ndcg,doctor/health care,0.07172657397445267,ETD_SEP_LIR_opt
0.05,ndcg,executive/managerial,0.07440082973013591,ETD_SEP_LIR_opt
0.05,ndcg,farmer,0.036365391774272844,ETD_SEP_LIR_opt
0.05,ndcg,homemaker,0.0774121696786997,ETD_SEP_LIR_opt
0.05,ndcg,K-12 student,0.058488480527062146,ETD_SEP_LIR_opt
0.05,ndcg,lawyer,0.05650380462601197,ETD_SEP_LIR_opt
0.05,ndcg,programmer,0.07385597919295042,ETD_SEP_LIR_opt
0.05,ndcg,retired,0.062104384065875366,ETD_SEP_LIR_opt
0.05,ndcg,sales/marketing,0.0761060558492412,ETD_SEP_LIR_opt
0.05,ndcg,scientist,0.06024860130825349,ETD_SEP_LIR_opt
0.05,ndcg,self-employed,0.10959844561218153,ETD_SEP_LIR_opt
0.05,ndcg,technician/engineer,0.08958151695394467,ETD_SEP_LIR_opt
0.05,ndcg,tradesman/craftsman,0.10539360012605291,ETD_SEP_LIR_opt
0.05,ndcg,unemployed,0.13233989235778543,ETD_SEP_LIR_opt
0.05,ndcg,writer,0.10080412401984157,ETD_SEP_LIR_opt
0.05,hr,Overall,0.16674946183142905,ETD_SEP_LIR_opt
0.05,hr,Male,0.16762872315862387,ETD_SEP_LIR_opt
0.05,hr,Female,0.164519906323185,ETD_SEP_LIR_opt
0.05,hr,Under 18,0.1085972850678733,ETD_SEP_LIR_opt
0.05,hr,18-24,0.17407071622846781,ETD_SEP_LIR_opt
0.05,hr,25-34,0.19083969465648856,ETD_SEP_LIR_opt
0.05,hr,35-44,0.18021793797150043,ETD_SEP_LIR_opt
0.05,hr,45-49,0.13818181818181818,ETD_SEP_LIR_opt
0.05,hr,50-55,0.13306451612903225,ETD_SEP_LIR_opt
0.05,hr,56+,0.08947368421052632,ETD_SEP_LIR_opt
0.05,hr,other,0.18424753867791843,ETD_SEP_LIR_opt
0.05,hr,academic/educator,0.16666666666666666,ETD_SEP_LIR_opt
0.05,hr,artist,0.18352059925093633,ETD_SEP_LIR_opt
0.05,hr,clerical/admin,0.2023121387283237,ETD_SEP_LIR_opt
0.05,hr,college/grad student,0.18181818181818182,ETD_SEP_LIR_opt
0.05,hr,customer service,0.15178571428571427,ETD_SEP_LIR_opt
0.05,hr,doctor/health care,0.1440677966101695,ETD_SEP_LIR_opt
0.05,hr,executive/managerial,0.1487481590574374,ETD_SEP_LIR_opt
0.05,hr,farmer,0.11764705882352941,ETD_SEP_LIR_opt
0.05,hr,homemaker,0.14130434782608695,ETD_SEP_LIR_opt
0.05,hr,K-12 student,0.10309278350515463,ETD_SEP_LIR_opt
0.05,hr,lawyer,0.11627906976744186,ETD_SEP_LIR_opt
0.05,hr,programmer,0.16237113402061856,ETD_SEP_LIR_opt
0.05,hr,retired,0.09859154929577464,ETD_SEP_LIR_opt
0.05,hr,sales/marketing,0.16225165562913907,ETD_SEP_LIR_opt
0.05,hr,scientist,0.14583333333333334,ETD_SEP_LIR_opt
0.05,hr,self-employed,0.1991701244813278,ETD_SEP_LIR_opt
0.05,hr,technician/engineer,0.17131474103585656,ETD_SEP_LIR_opt
0.05,hr,tradesman/craftsman,0.18571428571428572,ETD_SEP_LIR_opt
0.05,hr,unemployed,0.25,ETD_SEP_LIR_opt
0.05,hr,writer,0.18505338078291814,ETD_SEP_LIR_opt
0.05,recall,Overall,0.0070892696367935056,ETD_SEP_LIR_opt
0.05,recall,Male,0.006823609923776571,ETD_SEP_LIR_opt
0.05,recall,Female,0.007762906766229303,ETD_SEP_LIR_opt
0.05,recall,Under 18,0.005630860192969286,ETD_SEP_LIR_opt
0.05,recall,18-24,0.006504897660223078,ETD_SEP_LIR_opt
0.05,recall,25-34,0.007672075057788915,ETD_SEP_LIR_opt
0.05,recall,35-44,0.0077345911717172705,ETD_SEP_LIR_opt
0.05,recall,45-49,0.0067110156288176315,ETD_SEP_LIR_opt
0.05,recall,50-55,0.006715513019017895,ETD_SEP_LIR_opt
0.05,recall,56+,0.005428388085412817,ETD_SEP_LIR_opt
0.05,recall,other,0.006848499996159371,ETD_SEP_LIR_opt
0.05,recall,academic/educator,0.0071925309498010225,ETD_SEP_LIR_opt
0.05,recall,artist,0.006221926264289664,ETD_SEP_LIR_opt
0.05,recall,clerical/admin,0.0076665249239379705,ETD_SEP_LIR_opt
0.05,recall,college/grad student,0.0075013776815677806,ETD_SEP_LIR_opt
0.05,recall,customer service,0.004802013405204942,ETD_SEP_LIR_opt
0.05,recall,doctor/health care,0.006783673439870371,ETD_SEP_LIR_opt
0.05,recall,executive/managerial,0.007795645527418409,ETD_SEP_LIR_opt
0.05,recall,farmer,0.0029987886666469703,ETD_SEP_LIR_opt
0.05,recall,homemaker,0.010988750237949657,ETD_SEP_LIR_opt
0.05,recall,K-12 student,0.004877685533482197,ETD_SEP_LIR_opt
0.05,recall,lawyer,0.0053438226091105075,ETD_SEP_LIR_opt
0.05,recall,programmer,0.00744197577986783,ETD_SEP_LIR_opt
0.05,recall,retired,0.006549792614736634,ETD_SEP_LIR_opt
0.05,recall,sales/marketing,0.005648688502379344,ETD_SEP_LIR_opt
0.05,recall,scientist,0.004442552180710808,ETD_SEP_LIR_opt
0.05,recall,self-employed,0.008118017346626372,ETD_SEP_LIR_opt
0.05,recall,technician/engineer,0.008321813628394115,ETD_SEP_LIR_opt
0.05,recall,tradesman/craftsman,0.009860486192203156,ETD_SEP_LIR_opt
0.05,recall,unemployed,0.008972434256440544,ETD_SEP_LIR_opt
0.05,recall,writer,0.006053508576439727,ETD_SEP_LIR_opt
0.05,precision,Overall,0.020185461169067727,ETD_SEP_LIR_opt
0.05,precision,Male,0.020526437312398987,ETD_SEP_LIR_opt
0.05,precision,Female,0.019320843091334895,ETD_SEP_LIR_opt
0.05,precision,Under 18,0.012217194570135747,ETD_SEP_LIR_opt
0.05,precision,18-24,0.02085222121486854,ETD_SEP_LIR_opt
0.05,precision,25-34,0.023330152671755727,ETD_SEP_LIR_opt
0.05,precision,35-44,0.022464375523889354,ETD_SEP_LIR_opt
0.05,precision,45-49,0.01581818181818182,ETD_SEP_LIR_opt
0.05,precision,50-55,0.015524193548387097,ETD_SEP_LIR_opt
0.05,precision,56+,0.010789473684210528,ETD_SEP_LIR_opt
0.05,precision,other,0.021659634317862168,ETD_SEP_LIR_opt
0.05,precision,academic/educator,0.020454545454545454,ETD_SEP_LIR_opt
0.05,precision,artist,0.02097378277153558,ETD_SEP_LIR_opt
0.05,precision,clerical/admin,0.024277456647398846,ETD_SEP_LIR_opt
0.05,precision,college/grad student,0.02213438735177866,ETD_SEP_LIR_opt
0.05,precision,customer service,0.020535714285714286,ETD_SEP_LIR_opt
0.05,precision,doctor/health care,0.018220338983050848,ETD_SEP_LIR_opt
0.05,precision,executive/managerial,0.019440353460972018,ETD_SEP_LIR_opt
0.05,precision,farmer,0.017647058823529415,ETD_SEP_LIR_opt
0.05,precision,homemaker,0.016304347826086956,ETD_SEP_LIR_opt
0.05,precision,K-12 student,0.011855670103092783,ETD_SEP_LIR_opt
0.05,precision,lawyer,0.013953488372093023,ETD_SEP_LIR_opt
0.05,precision,programmer,0.01907216494845361,ETD_SEP_LIR_opt
0.05,precision,retired,0.011267605633802818,ETD_SEP_LIR_opt
0.05,precision,sales/marketing,0.019536423841059605,ETD_SEP_LIR_opt
0.05,precision,scientist,0.017361111111111112,ETD_SEP_LIR_opt
0.05,precision,self-employed,0.024481327800829875,ETD_SEP_LIR_opt
0.05,precision,technician/engineer,0.019322709163346614,ETD_SEP_LIR_opt
0.05,precision,tradesman/craftsman,0.021428571428571432,ETD_SEP_LIR_opt
0.05,precision,unemployed,0.027777777777777776,ETD_SEP_LIR_opt
0.05,precision,writer,0.024555160142348757,ETD_SEP_LIR_opt
0.05,LIR,Overall,0.31763354181598297,ETD_SEP_LIR_opt
0.05,LIR,Male,0.3243071072551547,ETD_SEP_LIR_opt
0.05,LIR,Female,0.30072118844146406,ETD_SEP_LIR_opt
0.05,LIR,Under 18,0.2723303319427338,ETD_SEP_LIR_opt
0.05,LIR,18-24,0.3223906418609417,ETD_SEP_LIR_opt
0.05,LIR,25-34,0.3377672433616448,ETD_SEP_LIR_opt
0.05,LIR,35-44,0.32670359705084656,ETD_SEP_LIR_opt
0.05,LIR,45-49,0.30568764918957514,ETD_SEP_LIR_opt
0.05,LIR,50-55,0.30233228060378853,ETD_SEP_LIR_opt
0.05,LIR,56+,0.22802586658741705,ETD_SEP_LIR_opt
0.05,LIR,other,0.3264978347903605,ETD_SEP_LIR_opt
0.05,LIR,academic/educator,0.3191247406568862,ETD_SEP_LIR_opt
0.05,LIR,artist,0.3460640708219404,ETD_SEP_LIR_opt
0.05,LIR,clerical/admin,0.3471275751355131,ETD_SEP_LIR_opt
0.05,LIR,college/grad student,0.3269699182959107,ETD_SEP_LIR_opt
0.05,LIR,customer service,0.3496673853344308,ETD_SEP_LIR_opt
0.05,LIR,doctor/health care,0.2748935174321255,ETD_SEP_LIR_opt
0.05,LIR,executive/managerial,0.3062055596536196,ETD_SEP_LIR_opt
0.05,LIR,farmer,0.25121661129892603,ETD_SEP_LIR_opt
0.05,LIR,homemaker,0.30982891405547563,ETD_SEP_LIR_opt
0.05,LIR,K-12 student,0.25847730186011186,ETD_SEP_LIR_opt
0.05,LIR,lawyer,0.31689446343251915,ETD_SEP_LIR_opt
0.05,LIR,programmer,0.33648182698445034,ETD_SEP_LIR_opt
0.05,LIR,retired,0.22538143447136114,ETD_SEP_LIR_opt
0.05,LIR,sales/marketing,0.303584150109937,ETD_SEP_LIR_opt
0.05,LIR,scientist,0.30879082425380056,ETD_SEP_LIR_opt
0.05,LIR,self-employed,0.311801807238669,ETD_SEP_LIR_opt
0.05,LIR,technician/engineer,0.31090791730988687,ETD_SEP_LIR_opt
0.05,LIR,tradesman/craftsman,0.28316101445780595,ETD_SEP_LIR_opt
0.05,LIR,unemployed,0.3782843776986107,ETD_SEP_LIR_opt
0.05,LIR,writer,0.371005937128939,ETD_SEP_LIR_opt
0.05,SEP,Overall,0.6706696465721375,ETD_SEP_LIR_opt
0.05,SEP,Male,0.669944312904578,ETD_SEP_LIR_opt
0.05,SEP,Female,0.6725088855148771,ETD_SEP_LIR_opt
0.05,SEP,Under 18,0.6680081619734041,ETD_SEP_LIR_opt
0.05,SEP,18-24,0.6696958889490897,ETD_SEP_LIR_opt
0.05,SEP,25-34,0.6652005539188172,ETD_SEP_LIR_opt
0.05,SEP,35-44,0.6713200262235175,ETD_SEP_LIR_opt
0.05,SEP,45-49,0.6733994760112697,ETD_SEP_LIR_opt
0.05,SEP,50-55,0.6846126275847161,ETD_SEP_LIR_opt
0.05,SEP,56+,0.6810181551459343,ETD_SEP_LIR_opt
0.05,SEP,other,0.6611895695646236,ETD_SEP_LIR_opt
0.05,SEP,academic/educator,0.6731723231596463,ETD_SEP_LIR_opt
0.05,SEP,artist,0.6709060832290603,ETD_SEP_LIR_opt
0.05,SEP,clerical/admin,0.6673453440373082,ETD_SEP_LIR_opt
0.05,SEP,college/grad student,0.6591369882276725,ETD_SEP_LIR_opt
0.05,SEP,customer service,0.6675490279421586,ETD_SEP_LIR_opt
0.05,SEP,doctor/health care,0.6734502379082073,ETD_SEP_LIR_opt
0.05,SEP,executive/managerial,0.6771145767562667,ETD_SEP_LIR_opt
0.05,SEP,farmer,0.6888855047537163,ETD_SEP_LIR_opt
0.05,SEP,homemaker,0.6672307527364287,ETD_SEP_LIR_opt
0.05,SEP,K-12 student,0.6633926792751826,ETD_SEP_LIR_opt
0.05,SEP,lawyer,0.6815348434862626,ETD_SEP_LIR_opt
0.05,SEP,programmer,0.6763106240729451,ETD_SEP_LIR_opt
